"scenario_id","technology","country","admin_level","admin1","admin2","admin_unit","survey_n","eligible_population","target_percent","deadline_months","sigma","delta","sigma_source","delta_source","sigma_parameter_level","delta_parameter_level","minimum_TOT","TOT_per_1000","adoption_at_deadline_percent","earliest_safe_withdrawal_month","adoption_at_withdrawal_percent","minimum_post_adoption_percent","adoption_1y_after_percent","adoption_3y_after_percent","adoption_5y_after_percent","target_maintained_after_withdrawal","status"
"PPT_00934","Push-Pull","Uganda","Admin2","Kamuli","Namasagali","Namasagali",3,10000,10,48,0.756923076923077,0.0411214953271028,"Uganda / Kamuli","Uganda / Kamuli","Pooled","Pooled",5,0.5,10.0118013747774,48,10.0118062047141,10.0118062047141,13.8410604151685,21.6702084295125,30.9801280190223,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00935","Push-Pull","Uganda","Admin2","Kamuli","Namasagali","Namasagali",3,10000,10,60,0.756923076923077,0.0411214953271028,"Uganda / Kamuli","Uganda / Kamuli","Pooled","Pooled",4,0.4,12.0052381492707,60,12.0052431220686,12.0052431220686,15.9785063017188,24.3619077426118,34.0220025455349,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00936","Push-Pull","Uganda","Admin2","Kamuli","Namasagali","Namasagali",3,10000,20,12,0.756923076923077,0.0411214953271028,"Uganda / Kamuli","Uganda / Kamuli","Pooled","Pooled",143,14.3,20.0426014963705,12,20.042601869245,20.042601869245,39.5887197137965,54.6192784381149,60.7813426151922,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00937","Push-Pull","Uganda","Admin2","Kamuli","Namasagali","Namasagali",3,10000,20,24,0.756923076923077,0.0411214953271028,"Uganda / Kamuli","Uganda / Kamuli","Pooled","Pooled",39,3.9,20.3419895804611,24,20.3419895736854,20.3419895736854,31.1728482513334,43.7664631105187,52.5548432222968,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00938","Push-Pull","Uganda","Admin2","Kamuli","Namasagali","Namasagali",3,10000,20,36,0.756923076923077,0.0411214953271028,"Uganda / Kamuli","Uganda / Kamuli","Pooled","Pooled",19,1.9,20.3561731426247,36,20.3561770048972,20.3561770048972,28.2417488624603,39.6474046525063,49.0265890756471,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00939","Push-Pull","Uganda","Admin2","Kamuli","Namasagali","Namasagali",3,10000,20,48,0.756923076923077,0.0411214953271028,"Uganda / Kamuli","Uganda / Kamuli","Pooled","Pooled",12,1.2,21.3253382478384,48,21.3253403334276,21.3253403334276,28.0471233406953,38.9232489255902,48.3319095308211,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00940","Push-Pull","Uganda","Admin2","Kamuli","Namasagali","Namasagali",3,10000,20,60,0.756923076923077,0.0411214953271028,"Uganda / Kamuli","Uganda / Kamuli","Pooled","Pooled",8,0.8,21.5900917685745,60,21.5901008280356,21.5901008280356,27.5882732652594,38.1266606328267,47.5934445462283,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00941","Push-Pull","Uganda","Admin2","Kamuli","Namasagali","Namasagali",3,10000,30,12,0.756923076923077,0.0411214953271028,"Uganda / Kamuli","Uganda / Kamuli","Pooled","Pooled",276,27.6,30.0108604288049,12,30.0108562146106,30.0108562146106,53.7704505098843,66.5248144472482,67.9285118375667,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00942","Push-Pull","Uganda","Admin2","Kamuli","Namasagali","Namasagali",3,10000,30,24,0.756923076923077,0.0411214953271028,"Uganda / Kamuli","Uganda / Kamuli","Pooled","Pooled",66,6.6,30.0728886190195,24,30.0728845905628,30.0728845905628,43.6051953912157,55.5445486022452,61.0436851122328,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00943","Push-Pull","Uganda","Admin2","Kamuli","Namasagali","Namasagali",3,10000,30,36,0.756923076923077,0.0411214953271028,"Uganda / Kamuli","Uganda / Kamuli","Pooled","Pooled",32,3.2,30.3548373390309,36,30.3548325681312,30.3548325681312,40.1560299711786,51.2894679316119,57.998325031715,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00944","Push-Pull","Uganda","Admin2","Kamuli","Namasagali","Namasagali",3,10000,30,48,0.756923076923077,0.0411214953271028,"Uganda / Kamuli","Uganda / Kamuli","Pooled","Pooled",19,1.9,30.2873301228368,48,30.2873266278049,30.2873266278049,38.2928911310871,48.9677211979435,56.2452405352256,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00945","Push-Pull","Uganda","Admin2","Kamuli","Namasagali","Namasagali",3,10000,30,60,0.756923076923077,0.0411214953271028,"Uganda / Kamuli","Uganda / Kamuli","Pooled","Pooled",13,1.3,31.1026930025055,60,31.1026918060096,31.1026918060096,38.1756630060086,48.4648222323071,55.8061810644507,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00946","Push-Pull","Uganda","Admin2","Kamuli","Namasagali","Namasagali",3,10000,40,12,0.756923076923077,0.0411214953271028,"Uganda / Kamuli","Uganda / Kamuli","Pooled","Pooled",,,,,,,,,,FALSE,"Target not achieved with <= 500 ToTs"
"PPT_00947","Push-Pull","Uganda","Admin2","Kamuli","Namasagali","Namasagali",3,10000,40,24,0.756923076923077,0.0411214953271028,"Uganda / Kamuli","Uganda / Kamuli","Pooled","Pooled",105,10.5,40.1225881655051,24,40.1225819877702,40.1225819877702,54.8085338033867,64.1566256058556,66.1614940114103,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00948","Push-Pull","Uganda","Admin2","Kamuli","Namasagali","Namasagali",3,10000,40,36,0.756923076923077,0.0411214953271028,"Uganda / Kamuli","Uganda / Kamuli","Pooled","Pooled",49,4.9,40.2225324332113,36,40.222520693684,40.222520693684,50.7277709951441,59.7868106326845,63.4214960911034,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00949","Push-Pull","Uganda","Admin2","Kamuli","Namasagali","Namasagali",3,10000,40,48,0.756923076923077,0.0411214953271028,"Uganda / Kamuli","Uganda / Kamuli","Pooled","Pooled",29,2.9,40.1507405684922,48,40.1507303876737,40.1507303876737,48.5925395913446,57.416409907593,61.8410607934128,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00950","Push-Pull","Uganda","Admin2","Kamuli","Namasagali","Namasagali",3,10000,40,60,0.756923076923077,0.0411214953271028,"Uganda / Kamuli","Uganda / Kamuli","Pooled","Pooled",20,2,41.1494873158725,60,41.1494601434421,41.1494601434421,48.3996825505339,56.7890656471389,61.3452028728412,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00951","Push-Pull","Uganda","Admin2","Kamuli","Namasagali","Namasagali",3,10000,50,12,0.756923076923077,0.0411214953271028,"Uganda / Kamuli","Uganda / Kamuli","Pooled","Pooled",,,,,,,,,,FALSE,"Target not achieved with <= 500 ToTs"
"PPT_00952","Push-Pull","Uganda","Admin2","Kamuli","Namasagali","Namasagali",3,10000,50,24,0.756923076923077,0.0411214953271028,"Uganda / Kamuli","Uganda / Kamuli","Pooled","Pooled",167,16.7,50.1101246028563,24,50.1101245437096,50.1101245437096,64.2180309991839,70.0256994041581,69.1147413687432,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00953","Push-Pull","Uganda","Admin2","Kamuli","Namasagali","Namasagali",3,10000,50,36,0.756923076923077,0.0411214953271028,"Uganda / Kamuli","Uganda / Kamuli","Pooled","Pooled",74,7.4,50.3162233535274,36,50.3161914144795,50.3161914144795,60.328283947858,66.1914999507039,66.903418418794,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00954","Push-Pull","Uganda","Admin2","Kamuli","Namasagali","Namasagali",3,10000,50,48,0.756923076923077,0.0411214953271028,"Uganda / Kamuli","Uganda / Kamuli","Pooled","Pooled",44,4.4,50.5667738034108,48,50.5667488622608,50.5667488622608,58.3829210274999,64.1079639188676,65.6124334256081,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00955","Push-Pull","Uganda","Admin2","Kamuli","Namasagali","Namasagali",3,10000,50,60,0.756923076923077,0.0411214953271028,"Uganda / Kamuli","Uganda / Kamuli","Pooled","Pooled",29,2.9,50.3281431159673,60,50.3281293065465,50.3281293065465,56.9052342901711,62.626120571484,64.6774051815504,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00956","Push-Pull","Uganda","Admin2","Kamuli","Namasagali","Namasagali",3,10000,60,12,0.756923076923077,0.0411214953271028,"Uganda / Kamuli","Uganda / Kamuli","Pooled","Pooled",,,,,,,,,,FALSE,"Target not achieved with <= 500 ToTs"
"PPT_00957","Push-Pull","Uganda","Admin2","Kamuli","Namasagali","Namasagali",3,10000,60,24,0.756923076923077,0.0411214953271028,"Uganda / Kamuli","Uganda / Kamuli","Pooled","Pooled",299,29.9,60.0145219886474,24,60.0145095441793,60.0145095441793,71.6113405215608,73.5904007578343,70.6066177636598,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00958","Push-Pull","Uganda","Admin2","Kamuli","Namasagali","Namasagali",3,10000,60,36,0.756923076923077,0.0411214953271028,"Uganda / Kamuli","Uganda / Kamuli","Pooled","Pooled",114,11.4,60.0696063864841,36,60.0695494873503,60.0695494873503,68.3750467807414,70.6086410420437,68.9576411401355,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00959","Push-Pull","Uganda","Admin2","Kamuli","Namasagali","Namasagali",3,10000,60,48,0.756923076923077,0.0411214953271028,"Uganda / Kamuli","Uganda / Kamuli","Pooled","Pooled",66,6.6,60.1579763195044,48,60.1579540540581,60.1579540540581,66.3874815381199,68.6576601295858,67.8084140623307,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00960","Push-Pull","Uganda","Admin2","Kamuli","Namasagali","Namasagali",3,10000,60,60,0.756923076923077,0.0411214953271028,"Uganda / Kamuli","Uganda / Kamuli","Pooled","Pooled",44,4.4,60.0833487176818,60,60.0833250337152,60.0833250337152,65.0613868790129,67.3475856128619,67.0062650893387,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00961","Push-Pull","Uganda","Admin2","Kamuli","Namwendwa","Namwendwa",42,10000,10,12,0.6,0.038961038961039,"Uganda / Kamuli / Namwendwa","Uganda / Kamuli / Namwendwa","Pooled","Pooled",75,7.5,10.0938393719895,12,10.0938404825636,10.0938404825636,22.2297612074875,35.5173319998582,44.9518552175071,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00962","Push-Pull","Uganda","Admin2","Kamuli","Namwendwa","Namwendwa",42,10000,10,24,0.6,0.038961038961039,"Uganda / Kamuli / Namwendwa","Uganda / Kamuli / Namwendwa","Pooled","Pooled",21,2.1,10.2385449276286,24,10.2385456720893,10.2385456720893,16.772887147261,26.3430297323728,35.5242012619844,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00963","Push-Pull","Uganda","Admin2","Kamuli","Namwendwa","Namwendwa",42,10000,10,36,0.6,0.038961038961039,"Uganda / Kamuli / Namwendwa","Uganda / Kamuli / Namwendwa","Pooled","Pooled",10,1,10.0503163925377,36,10.0503211755228,10.0503211755228,14.6693020346636,22.7205547340297,31.4269345844758,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00964","Push-Pull","Uganda","Admin2","Kamuli","Namwendwa","Namwendwa",42,10000,10,48,0.6,0.038961038961039,"Uganda / Kamuli / Namwendwa","Uganda / Kamuli / Namwendwa","Pooled","Pooled",6,0.6,10.1219310362144,48,10.1219318187481,10.1219318187481,13.9337765453639,21.3349267351218,29.7860565538711,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00965","Push-Pull","Uganda","Admin2","Kamuli","Namwendwa","Namwendwa",42,10000,10,60,0.6,0.038961038961039,"Uganda / Kamuli / Namwendwa","Uganda / Kamuli / Namwendwa","Pooled","Pooled",4,0.4,10.2627735514963,60,10.2627820251032,10.2627820251032,13.6587722121556,20.7386839842446,29.0606811631026,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00966","Push-Pull","Uganda","Admin2","Kamuli","Namwendwa","Namwendwa",42,10000,20,12,0.6,0.038961038961039,"Uganda / Kamuli / Namwendwa","Uganda / Kamuli / Namwendwa","Pooled","Pooled",188,18.8,20.0344833602204,12,20.0344833546916,20.0344833546916,39.9394380177103,55.5592799349826,61.0328923574451,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00967","Push-Pull","Uganda","Admin2","Kamuli","Namwendwa","Namwendwa",42,10000,20,24,0.6,0.038961038961039,"Uganda / Kamuli / Namwendwa","Uganda / Kamuli / Namwendwa","Pooled","Pooled",47,4.7,20.0731739975446,24,20.0731739781893,20.0731739781893,31.0704564908506,43.5587593878797,51.6707277136526,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00968","Push-Pull","Uganda","Admin2","Kamuli","Namwendwa","Namwendwa",42,10000,20,36,0.6,0.038961038961039,"Uganda / Kamuli / Namwendwa","Uganda / Kamuli / Namwendwa","Pooled","Pooled",23,2.3,20.4873051221013,36,20.4873083469718,20.4873083469718,28.4621886419161,39.4815344132009,48.0619794063399,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00969","Push-Pull","Uganda","Admin2","Kamuli","Namwendwa","Namwendwa",42,10000,20,48,0.6,0.038961038961039,"Uganda / Kamuli / Namwendwa","Uganda / Kamuli / Namwendwa","Pooled","Pooled",14,1.4,20.9198985342252,48,20.9199019688733,20.9199019688733,27.4866007411148,37.7535324537593,46.4442536208307,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00970","Push-Pull","Uganda","Admin2","Kamuli","Namwendwa","Namwendwa",42,10000,20,60,0.6,0.038961038961039,"Uganda / Kamuli / Namwendwa","Uganda / Kamuli / Namwendwa","Pooled","Pooled",9,0.9,20.5398767223898,60,20.5398819473496,20.5398819473496,26.2046026472599,35.9653881634037,44.7750149901507,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00971","Push-Pull","Uganda","Admin2","Kamuli","Namwendwa","Namwendwa",42,10000,30,12,0.6,0.038961038961039,"Uganda / Kamuli / Namwendwa","Uganda / Kamuli / Namwendwa","Pooled","Pooled",410,41,30.0182600358192,12,30.0182602578339,30.0182602578339,53.1198790329326,66.6885024972608,67.8945473717172,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00972","Push-Pull","Uganda","Admin2","Kamuli","Namwendwa","Namwendwa",42,10000,30,24,0.6,0.038961038961039,"Uganda / Kamuli / Namwendwa","Uganda / Kamuli / Namwendwa","Pooled","Pooled",83,8.3,30.0223227225063,24,30.0223025519081,30.0223025519081,43.7672876310406,55.7704980161709,60.6771958300522,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00973","Push-Pull","Uganda","Admin2","Kamuli","Namwendwa","Namwendwa",42,10000,30,36,0.6,0.038961038961039,"Uganda / Kamuli / Namwendwa","Uganda / Kamuli / Namwendwa","Pooled","Pooled",39,3.9,30.3433727259315,36,30.3433726810549,30.3433726810549,40.2050865016904,51.0428689410927,57.1472918718242,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00974","Push-Pull","Uganda","Admin2","Kamuli","Namwendwa","Namwendwa",42,10000,30,48,0.6,0.038961038961039,"Uganda / Kamuli / Namwendwa","Uganda / Kamuli / Namwendwa","Pooled","Pooled",23,2.3,30.3683203600153,48,30.3683169332312,30.3683169332312,38.3000210463198,48.4692870106315,55.1202259668741,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00975","Push-Pull","Uganda","Admin2","Kamuli","Namwendwa","Namwendwa",42,10000,30,60,0.6,0.038961038961039,"Uganda / Kamuli / Namwendwa","Uganda / Kamuli / Namwendwa","Pooled","Pooled",15,1.5,30.1637357496617,60,30.1637345548228,30.1637345548228,36.9912128826575,46.7639292109722,53.7428980767735,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00976","Push-Pull","Uganda","Admin2","Kamuli","Namwendwa","Namwendwa",42,10000,40,12,0.6,0.038961038961039,"Uganda / Kamuli / Namwendwa","Uganda / Kamuli / Namwendwa","Pooled","Pooled",,,,,,,,,,FALSE,"Target not achieved with <= 500 ToTs"
"PPT_00977","Push-Pull","Uganda","Admin2","Kamuli","Namwendwa","Namwendwa",42,10000,40,24,0.6,0.038961038961039,"Uganda / Kamuli / Namwendwa","Uganda / Kamuli / Namwendwa","Pooled","Pooled",139,13.9,40.0968738706456,24,40.096860375197,40.096860375197,54.7656281378494,64.3369414038875,65.9297545283576,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00978","Push-Pull","Uganda","Admin2","Kamuli","Namwendwa","Namwendwa",42,10000,40,36,0.6,0.038961038961039,"Uganda / Kamuli / Namwendwa","Uganda / Kamuli / Namwendwa","Pooled","Pooled",61,6.1,40.16299360458,36,40.1629750880515,40.1629750880515,50.6925881346202,59.615705978602,62.8017173313344,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00979","Push-Pull","Uganda","Admin2","Kamuli","Namwendwa","Namwendwa",42,10000,40,48,0.6,0.038961038961039,"Uganda / Kamuli / Namwendwa","Uganda / Kamuli / Namwendwa","Pooled","Pooled",36,3.6,40.4944179458836,48,40.4944179045838,40.4944179045838,48.848116460268,57.2331870452095,61.1090320329719,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00980","Push-Pull","Uganda","Admin2","Kamuli","Namwendwa","Namwendwa",42,10000,40,60,0.6,0.038961038961039,"Uganda / Kamuli / Namwendwa","Uganda / Kamuli / Namwendwa","Pooled","Pooled",24,2.4,40.783880321318,60,40.7838730056441,40.7838730056441,47.866896689117,55.8741036340714,60.1012363034566,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00981","Push-Pull","Uganda","Admin2","Kamuli","Namwendwa","Namwendwa",42,10000,50,12,0.6,0.038961038961039,"Uganda / Kamuli / Namwendwa","Uganda / Kamuli / Namwendwa","Pooled","Pooled",,,,,,,,,,FALSE,"Target not achieved with <= 500 ToTs"
"PPT_00982","Push-Pull","Uganda","Admin2","Kamuli","Namwendwa","Namwendwa",42,10000,50,24,0.6,0.038961038961039,"Uganda / Kamuli / Namwendwa","Uganda / Kamuli / Namwendwa","Pooled","Pooled",246,24.6,50.0154179670859,24,50.015403003537,50.015403003537,63.5696318903573,69.7765572606855,68.7551123102358,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00983","Push-Pull","Uganda","Admin2","Kamuli","Namwendwa","Namwendwa",42,10000,50,36,0.6,0.038961038961039,"Uganda / Kamuli / Namwendwa","Uganda / Kamuli / Namwendwa","Pooled","Pooled",95,9.5,50.0210963488538,36,50.0210962751539,50.0210962751539,59.9750888866873,65.9363526556179,66.3866554577431,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00984","Push-Pull","Uganda","Admin2","Kamuli","Namwendwa","Namwendwa",42,10000,50,48,0.6,0.038961038961039,"Uganda / Kamuli / Namwendwa","Uganda / Kamuli / Namwendwa","Pooled","Pooled",54,5.4,50.0522493921536,48,50.052217461143,50.052217461143,57.8214003565654,63.5133647990204,64.8069471103507,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00985","Push-Pull","Uganda","Admin2","Kamuli","Namwendwa","Namwendwa",42,10000,50,60,0.6,0.038961038961039,"Uganda / Kamuli / Namwendwa","Uganda / Kamuli / Namwendwa","Pooled","Pooled",36,3.6,50.3962981168992,60,50.3962980784985,50.3962980784985,56.7991400167006,62.1756733724948,63.8771558868043,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00986","Push-Pull","Uganda","Admin2","Kamuli","Namwendwa","Namwendwa",42,10000,60,12,0.6,0.038961038961039,"Uganda / Kamuli / Namwendwa","Uganda / Kamuli / Namwendwa","Pooled","Pooled",,,,,,,,,,FALSE,"Target not achieved with <= 500 ToTs"
"PPT_00987","Push-Pull","Uganda","Admin2","Kamuli","Namwendwa","Namwendwa",42,10000,60,24,0.6,0.038961038961039,"Uganda / Kamuli / Namwendwa","Uganda / Kamuli / Namwendwa","Pooled","Pooled",,,,,,,,,,FALSE,"Target not achieved with <= 500 ToTs"
"PPT_00988","Push-Pull","Uganda","Admin2","Kamuli","Namwendwa","Namwendwa",42,10000,60,36,0.6,0.038961038961039,"Uganda / Kamuli / Namwendwa","Uganda / Kamuli / Namwendwa","Pooled","Pooled",163,16.3,60.0887422288912,36,60.0887184016328,60.0887184016328,68.0388567633902,70.3820489269349,68.5368181402496,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00989","Push-Pull","Uganda","Admin2","Kamuli","Namwendwa","Namwendwa",42,10000,60,48,0.6,0.038961038961039,"Uganda / Kamuli / Namwendwa","Uganda / Kamuli / Namwendwa","Pooled","Pooled",87,8.7,60.1887286518856,48,60.1886950534891,60.1886950534891,66.2418500913632,68.4299963860288,67.3077452459262,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00990","Push-Pull","Uganda","Admin2","Kamuli","Namwendwa","Namwendwa",42,10000,60,60,0.6,0.038961038961039,"Uganda / Kamuli / Namwendwa","Uganda / Kamuli / Namwendwa","Pooled","Pooled",56,5.6,60.0105624707183,60,60.0105404010253,60.0105404010253,64.8427207832231,66.9701991319928,66.3710587580176,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00991","Push-Pull","Uganda","Admin2","Kamuli","Nawanyago","Nawanyago",13,10000,10,12,0.756923076923077,0.0411214953271028,"Uganda / Kamuli","Uganda / Kamuli","Pooled","Pooled",60,6,10.0832406368009,12,10.083240654625,10.083240654625,21.7378407447276,34.6651034706784,44.8532819653819,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00992","Push-Pull","Uganda","Admin2","Kamuli","Nawanyago","Nawanyago",13,10000,10,24,0.756923076923077,0.0411214953271028,"Uganda / Kamuli","Uganda / Kamuli","Pooled","Pooled",18,1.8,10.5247679083675,24,10.5247679391059,10.5247679391059,17.0315031217056,26.9059015172748,36.922235343996,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00993","Push-Pull","Uganda","Admin2","Kamuli","Nawanyago","Nawanyago",13,10000,10,36,0.756923076923077,0.0411214953271028,"Uganda / Kamuli","Uganda / Kamuli","Pooled","Pooled",9,0.9,10.6756489953463,36,10.6756542408917,10.6756542408917,15.5056272650896,24.2363090411573,33.9419887367666,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00994","Push-Pull","Uganda","Admin2","Kamuli","Nawanyago","Nawanyago",13,10000,10,48,0.756923076923077,0.0411214953271028,"Uganda / Kamuli","Uganda / Kamuli","Pooled","Pooled",5,0.5,10.0118013747774,48,10.0118062047141,10.0118062047141,13.8410604151685,21.6702084295125,30.9801280190223,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00995","Push-Pull","Uganda","Admin2","Kamuli","Nawanyago","Nawanyago",13,10000,10,60,0.756923076923077,0.0411214953271028,"Uganda / Kamuli","Uganda / Kamuli","Pooled","Pooled",4,0.4,12.0052381492707,60,12.0052431220686,12.0052431220686,15.9785063017188,24.3619077426118,34.0220025455349,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00996","Push-Pull","Uganda","Admin2","Kamuli","Nawanyago","Nawanyago",13,10000,20,12,0.756923076923077,0.0411214953271028,"Uganda / Kamuli","Uganda / Kamuli","Pooled","Pooled",143,14.3,20.0426014963705,12,20.042601869245,20.042601869245,39.5887197137965,54.6192784381149,60.7813426151922,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00997","Push-Pull","Uganda","Admin2","Kamuli","Nawanyago","Nawanyago",13,10000,20,24,0.756923076923077,0.0411214953271028,"Uganda / Kamuli","Uganda / Kamuli","Pooled","Pooled",39,3.9,20.3419895804611,24,20.3419895736854,20.3419895736854,31.1728482513334,43.7664631105187,52.5548432222968,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00998","Push-Pull","Uganda","Admin2","Kamuli","Nawanyago","Nawanyago",13,10000,20,36,0.756923076923077,0.0411214953271028,"Uganda / Kamuli","Uganda / Kamuli","Pooled","Pooled",19,1.9,20.3561731426247,36,20.3561770048972,20.3561770048972,28.2417488624603,39.6474046525063,49.0265890756471,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00999","Push-Pull","Uganda","Admin2","Kamuli","Nawanyago","Nawanyago",13,10000,20,48,0.756923076923077,0.0411214953271028,"Uganda / Kamuli","Uganda / Kamuli","Pooled","Pooled",12,1.2,21.3253382478384,48,21.3253403334276,21.3253403334276,28.0471233406953,38.9232489255902,48.3319095308211,TRUE,"Target achieved; safe withdrawal identified"
"PPT_01000","Push-Pull","Uganda","Admin2","Kamuli","Nawanyago","Nawanyago",13,10000,20,60,0.756923076923077,0.0411214953271028,"Uganda / Kamuli","Uganda / Kamuli","Pooled","Pooled",8,0.8,21.5900917685745,60,21.5901008280356,21.5901008280356,27.5882732652594,38.1266606328267,47.5934445462283,TRUE,"Target achieved; safe withdrawal identified"
"PPT_01001","Push-Pull","Uganda","Admin2","Kamuli","Nawanyago","Nawanyago",13,10000,30,12,0.756923076923077,0.0411214953271028,"Uganda / Kamuli","Uganda / Kamuli","Pooled","Pooled",276,27.6,30.0108604288049,12,30.0108562146106,30.0108562146106,53.7704505098843,66.5248144472482,67.9285118375667,TRUE,"Target achieved; safe withdrawal identified"
"PPT_01002","Push-Pull","Uganda","Admin2","Kamuli","Nawanyago","Nawanyago",13,10000,30,24,0.756923076923077,0.0411214953271028,"Uganda / Kamuli","Uganda / Kamuli","Pooled","Pooled",66,6.6,30.0728886190195,24,30.0728845905628,30.0728845905628,43.6051953912157,55.5445486022452,61.0436851122328,TRUE,"Target achieved; safe withdrawal identified"
"PPT_01003","Push-Pull","Uganda","Admin2","Kamuli","Nawanyago","Nawanyago",13,10000,30,36,0.756923076923077,0.0411214953271028,"Uganda / Kamuli","Uganda / Kamuli","Pooled","Pooled",32,3.2,30.3548373390309,36,30.3548325681312,30.3548325681312,40.1560299711786,51.2894679316119,57.998325031715,TRUE,"Target achieved; safe withdrawal identified"
"PPT_01004","Push-Pull","Uganda","Admin2","Kamuli","Nawanyago","Nawanyago",13,10000,30,48,0.756923076923077,0.0411214953271028,"Uganda / Kamuli","Uganda / Kamuli","Pooled","Pooled",19,1.9,30.2873301228368,48,30.2873266278049,30.2873266278049,38.2928911310871,48.9677211979435,56.2452405352256,TRUE,"Target achieved; safe withdrawal identified"
"PPT_01005","Push-Pull","Uganda","Admin2","Kamuli","Nawanyago","Nawanyago",13,10000,30,60,0.756923076923077,0.0411214953271028,"Uganda / Kamuli","Uganda / Kamuli","Pooled","Pooled",13,1.3,31.1026930025055,60,31.1026918060096,31.1026918060096,38.1756630060086,48.4648222323071,55.8061810644507,TRUE,"Target achieved; safe withdrawal identified"
"PPT_01006","Push-Pull","Uganda","Admin2","Kamuli","Nawanyago","Nawanyago",13,10000,40,12,0.756923076923077,0.0411214953271028,"Uganda / Kamuli","Uganda / Kamuli","Pooled","Pooled",,,,,,,,,,FALSE,"Target not achieved with <= 500 ToTs"
"PPT_01007","Push-Pull","Uganda","Admin2","Kamuli","Nawanyago","Nawanyago",13,10000,40,24,0.756923076923077,0.0411214953271028,"Uganda / Kamuli","Uganda / Kamuli","Pooled","Pooled",105,10.5,40.1225881655051,24,40.1225819877702,40.1225819877702,54.8085338033867,64.1566256058556,66.1614940114103,TRUE,"Target achieved; safe withdrawal identified"
"PPT_01008","Push-Pull","Uganda","Admin2","Kamuli","Nawanyago","Nawanyago",13,10000,40,36,0.756923076923077,0.0411214953271028,"Uganda / Kamuli","Uganda / Kamuli","Pooled","Pooled",49,4.9,40.2225324332113,36,40.222520693684,40.222520693684,50.7277709951441,59.7868106326845,63.4214960911034,TRUE,"Target achieved; safe withdrawal identified"
"PPT_01009","Push-Pull","Uganda","Admin2","Kamuli","Nawanyago","Nawanyago",13,10000,40,48,0.756923076923077,0.0411214953271028,"Uganda / Kamuli","Uganda / Kamuli","Pooled","Pooled",29,2.9,40.1507405684922,48,40.1507303876737,40.1507303876737,48.5925395913446,57.416409907593,61.8410607934128,TRUE,"Target achieved; safe withdrawal identified"
